date,land,is_cold_day,is_warm_day,is_hot_day,is_rainy_sum,is_rainy_time,is_rainy_time2
2014-08-06,SN,0,0,0,0,0,0
2014-08-06,ST,0,0,0,0,0,0
2014-08-06,TH,0,0,0,0,0,0
2014-08-07,BE/BB,0,0,0,0,1,0
2014-08-07,BW,0,0,0,0,0,0
2014-08-07,BY,0,0,0,0,0,0
2014-08-07,HB/NI,0,0,0,0,1,0
2014-08-07,HE,0,0,0,0,0,0
2014-08-07,HH,0,0,0,0,1,0
2014-08-07,NW,0,0,0,0,0,0
2014-08-07,RP,0,0,0,0,0,0
2014-08-07,SH/MV,0,0,0,0,1,0
2014-08-07,SL,0,0,0,0,0,0
2014-08-07,SN,0,0,0,0,0,0
2014-08-07,ST,0,0,0,0,0,0
2014-08-07,TH,0,0,0,0,0,0
2014-08-08,BE/BB,0,0,0,0,0,0
2014-08-08,BW,0,1,0,0,0,0
2014-08-08,BY,0,0,0,0,0,0
2014-08-08,HB/NI,0,0,0,0,0,0
2014-08-08,HE,0,1,0,0,0,0
2014-08-08,HH,0,1,0,0,0,0
2014-08-08,NW,0,0,0,1,0,0
2014-08-08,RP,0,1,0,0,0,0
2014-08-08,SH/MV,0,0,0,0,0,0
2014-08-08,SL,0,0,0,0,0,0
2014-08-08,SN,0,0,0,0,0,0
2014-08-08,ST,0,0,0,0,0,0
2014-08-08,TH,0,0,0,0,0,0
2014-08-09,BE/BB,0,1,0,0,0,0
2014-08-09,BW,0,0,0,0,0,0
2014-08-09,BY,0,0,0,0,0,0
2014-08-09,HB/NI,0,0,0,0,0,0
2014-08-09,HE,0,0,0,0,0,0
2014-08-09,HH,0,0,0,1,0,0
2014-08-09,NW,0,0,0,0,0,0
2014-08-09,RP,0,0,0,0,0,0
2014-08-09,SH/MV,0,0,0,1,1,0
2014-08-09,SL,0,0,0,0,0,0
2014-08-09,SN,0,1,0,0,0,0
2014-08-09,ST,0,0,0,0,0,0
2014-08-09,TH,0,0,0,0,0,0
2014-08-10,BE/BB,0,1,0,0,0,0
2014-08-10,BW,0,1,0,0,0,0
2014-08-10,BY,0,1,0,0,0,0
2014-08-10,HB/NI,0,1,0,1,0,0
2014-08-10,HE,0,1,0,0,1,0
2014-08-10,HH,0,1,0,0,0,0
2014-08-10,NW,0,0,0,1,1,0
2014-08-10,RP,0,1,0,0,1,0
2014-08-10,SH/MV,0,0,0,0,0,0
2014-08-10,SL,0,1,0,0,1,0
2014-08-10,SN,0,1,0,0,0,0
2014-08-10,ST,0,1,0,0,0,0
2014-08-10,TH,0,1,0,0,0,0
2014-08-11,BE/BB,0,0,0,0,0,0
2014-08-11,BW,0,0,0,0,0,0
2014-08-11,BY,0,0,0,1,1,1
2014-08-11,HB/NI,0,0,0,0,0,0
2014-08-11,HE,0,0,0,0,0,0
2014-08-11,HH,0,0,0,0,0,0
2014-08-11,NW,0,0,0,0,0,0
2014-08-11,RP,0,0,0,0,0,0
2014-08-11,SH/MV,0,0,0,0,0,0
2014-08-11,SL,0,0,0,0,0,0
2014-08-11,SN,0,0,0,0,0,0
2014-08-11,ST,0,0,0,0,0,0
2014-08-11,TH,0,0,0,0,0,0
2014-08-12,BE/BB,0,0,0,0,0,0
2014-08-12,BW,0,0,0,0,0,0
2014-08-12,BY,0,0,0,0,0,0
2014-08-12,HB/NI,0,0,0,0,0,0
2014-08-12,HE,0,0,0,0,0,0
2014-08-12,HH,0,0,0,0,0,0
2014-08-12,NW,0,0,0,0,0,0
2014-08-12,RP,0,0,0,0,0,0
2014-08-12,SH/MV,0,0,0,0,1,0
2014-08-12,SL,0,0,0,0,0,0
2014-08-12,SN,0,0,0,0,0,0
2014-08-12,ST,0,0,0,0,0,0
2014-08-12,TH,0,0,0,0,0,0
2014-08-13,BE/BB,0,0,0,0,0,0
2014-08-13,BW,0,0,0,1,1,0
2014-08-13,BY,0,0,0,1,1,1
2014-08-13,HB/NI,0,0,0,0,0,0
2014-08-13,HE,0,0,0,1,1,0
2014-08-13,HH,0,0,0,0,0,0
2014-08-13,NW,0,0,0,0,0,0
2014-08-13,RP,0,0,0,1,1,0
2014-08-13,SH/MV,0,0,0,0,0,0
2014-08-13,SL,0,0,0,1,1,0
2014-08-13,SN,0,0,0,0,0,0
2014-08-13,ST,0,0,0,0,0,0
2014-08-13,TH,0,0,0,0,0,0
2014-08-14,BE/BB,0,0,0,0,0,0
2014-08-14,BW,0,0,0,0,1,0
2014-08-14,BY,0,0,0,0,0,0
2014-08-14,HB/NI,0,0,0,0,0,0
2014-08-14,HE,0,0,0,0,0,0
2014-08-14,HH,0,0,0,0,0,0
2014-08-14,NW,0,0,0,1,1,0
2014-08-14,RP,0,0,0,0,0,0
2014-08-14,SH/MV,0,0,0,0,0,0
2014-08-14,SL,0,0,0,0,1,0
2014-08-14,SN,0,0,0,0,0,0
2014-08-14,ST,0,0,0,0,0,0
2014-08-14,TH,0,0,0,0,0,0
2014-08-15,BE/BB,0,0,0,0,0,0
2014-08-15,BW,0,0,0,1,1,0
2014-08-15,BY,0,0,0,0,1,0
2014-08-15,HB/NI,0,0,0,0,1,0
2014-08-15,HE,0,0,0,0,1,0
2014-08-15,HH,0,0,0,0,0,0
2014-08-15,NW,0,0,0,1,1,1
2014-08-15,RP,0,0,0,0,1,0
2014-08-15,SH/MV,0,0,0,0,0,0
2014-08-15,SL,0,0,0,1,1,1
2014-08-15,SN,0,0,0,0,1,0
2014-08-15,ST,0,0,0,1,1,0
2014-08-15,TH,0,0,0,0,1,0
2014-08-16,BE/BB,0,0,0,0,0,0
2014-08-16,BW,0,0,0,0,1,0
2014-08-16,BY,0,0,0,0,1,0
2014-08-16,HB/NI,0,0,0,0,0,0
2014-08-16,HE,0,0,0,0,0,0
2014-08-16,HH,0,0,0,0,0,0
2014-08-16,NW,0,0,0,0,1,0
2014-08-16,RP,0,0,0,0,0,0
2014-08-16,SH/MV,0,0,0,0,0,0
2014-08-16,SL,0,0,0,0,0,0
2014-08-16,SN,0,0,0,0,1,0
2014-08-16,ST,0,0,0,0,0,0
2014-08-16,TH,0,0,0,0,1,0
2014-08-17,BE/BB,0,0,0,0,0,0
2014-08-17,BW,0,0,0,0,0,0
2014-08-17,BY,0,0,0,0,0,0
2014-08-17,HB/NI,0,0,0,0,0,0
2014-08-17,HE,0,0,0,0,0,0
2014-08-17,HH,0,0,0,0,0,0
2014-08-17,NW,0,0,0,0,0,0
2014-08-17,RP,0,0,0,0,0,0
2014-08-17,SH/MV,0,0,0,0,1,0
2014-08-17,SL,0,0,0,0,0,0
2014-08-17,SN,0,0,0,0,0,0
2014-08-17,ST,0,0,0,0,0,0
2014-08-17,TH,0,0,0,0,0,0
2014-08-18,BE/BB,0,0,0,0,0,0
2014-08-18,BW,0,0,0,0,0,0
2014-08-18,BY,0,0,0,0,0,0
2014-08-18,HB/NI,0,0,0,0,0,0
2014-08-18,HE,0,0,0,0,0,0
2014-08-18,HH,0,0,0,0,1,0
2014-08-18,NW,0,0,0,0,0,0
2014-08-18,RP,0,0,0,0,0,0
2014-08-18,SH/MV,0,0,0,0,1,0
2014-08-18,SL,0,0,0,0,1,0
2014-08-18,SN,0,0,0,0,0,0
2014-08-18,ST,0,0,0,0,0,0
2014-08-18,TH,0,0,0,0,1,0
2014-08-19,BE/BB,0,0,0,0,0,0
2014-08-19,BW,0,0,0,0,0,0
2014-08-19,BY,0,0,0,0,0,0
2014-08-19,HB/NI,0,0,0,0,1,0
2014-08-19,HE,0,0,0,0,0,0
2014-08-19,HH,0,0,0,0,0,0
2014-08-19,NW,0,0,0,0,1,0
2014-08-19,RP,0,0,0,0,0,0
2014-08-19,SH/MV,0,0,0,0,0,0
2014-08-19,SL,0,0,0,0,0,0
2014-08-19,SN,0,0,0,0,0,0
2014-08-19,ST,0,0,0,0,0,0
2014-08-19,TH,0,0,0,0,0,0
2014-08-20,BE/BB,0,0,0,0,0,0
2014-08-20,BW,0,0,0,0,0,0
2014-08-20,BY,0,0,0,0,0,0
2014-08-20,HB/NI,0,0,0,0,0,0
2014-08-20,HE,0,0,0,0,0,0
2014-08-20,HH,0,0,0,0,0,0
2014-08-20,NW,0,0,0,0,0,0
2014-08-20,RP,0,0,0,0,0,0
2014-08-20,SH/MV,0,0,0,0,0,0
2014-08-20,SL,0,0,0,0,0,0
2014-08-20,SN,0,0,0,0,0,0
2014-08-20,ST,0,0,0,0,0,0
2014-08-20,TH,0,0,0,0,0,0
2014-08-21,BE/BB,0,0,0,0,0,0
2014-08-21,BW,0,0,0,0,0,0
2014-08-21,BY,0,0,0,0,0,0
2014-08-21,HB/NI,0,0,0,0,0,0
2014-08-21,HE,0,0,0,0,0,0
2014-08-21,HH,0,0,0,0,0,0
2014-08-21,NW,0,0,0,0,0,0
2014-08-21,RP,0,0,0,0,0,0
2014-08-21,SH/MV,0,0,0,0,0,0
2014-08-21,SL,0,0,0,0,0,0
2014-08-21,SN,0,0,0,0,0,0
2014-08-21,ST,0,0,0,0,0,0
2014-08-21,TH,0,0,0,0,0,0
2014-08-22,BE/BB,0,0,0,0,0,0
2014-08-22,BW,0,0,0,0,0,0
2014-08-22,BY,0,0,0,0,0,0
2014-08-22,HB/NI,0,0,0,0,0,0
2014-08-22,HE,0,0,0,0,0,0
2014-08-22,HH,0,0,0,0,0,0
2014-08-22,NW,0,0,0,0,0,0
2014-08-22,RP,0,0,0,0,0,0
2014-08-22,SH/MV,0,0,0,0,0,0
2014-08-22,SL,0,0,0,0,0,0
2014-08-22,SN,0,0,0,0,0,0
2014-08-22,ST,0,0,0,0,0,0
2014-08-22,TH,0,0,0,0,0,0
2014-08-23,BE/BB,0,0,0,0,0,0
2014-08-23,BW,0,0,0,0,1,0
2014-08-23,BY,0,0,0,0,0,0
2014-08-23,HB/NI,0,0,0,0,0,0
2014-08-23,HE,0,0,0,0,0,0
2014-08-23,HH,0,0,0,0,0,0
2014-08-23,NW,0,0,0,0,1,0
2014-08-23,RP,0,0,0,0,0,0
2014-08-23,SH/MV,0,0,0,0,0,0
2014-08-23,SL,0,0,0,0,1,1
2014-08-23,SN,0,0,0,0,1,0
2014-08-23,ST,0,0,0,0,0,0
2014-08-23,TH,0,0,0,0,1,0
2014-08-24,BE/BB,0,0,0,0,0,0
2014-08-24,BW,0,0,0,0,0,0
2014-08-24,BY,0,0,0,0,0,0
2014-08-24,HB/NI,0,0,0,0,0,0
2014-08-24,HE,0,0,0,0,0,0
2014-08-24,HH,0,0,0,0,0,0
2014-08-24,NW,0,0,0,0,0,0
2014-08-24,RP,0,0,0,0,0,0
2014-08-24,SH/MV,0,0,0,0,0,0
2014-08-24,SL,0,0,0,0,0,0
2014-08-24,SN,0,0,0,0,0,0
2014-08-24,ST,0,0,0,0,0,0
2014-08-24,TH,0,0,0,0,1,0
2014-08-25,BE/BB,0,0,0,0,1,0
2014-08-25,BW,0,0,0,0,0,0
2014-08-25,BY,0,0,0,0,0,0
2014-08-25,HB/NI,0,0,0,0,0,0
2014-08-25,HE,0,0,0,0,0,0
2014-08-25,HH,0,0,0,0,0,0
2014-08-25,NW,0,0,0,0,0,0
2014-08-25,RP,0,0,0,0,0,0
2014-08-25,SH/MV,0,0,0,0,0,0
2014-08-25,SL,0,0,0,0,1,0
2014-08-25,SN,0,0,0,0,0,0
2014-08-25,ST,0,0,0,0,0,0
2014-08-25,TH,0,0,0,0,0,0
2014-08-26,BE/BB,0,0,0,0,0,0
2014-08-26,BW,0,0,0,1,1,1
2014-08-26,BY,0,0,0,1,1,0
2014-08-26,HB/NI,0,0,0,0,0,0
2014-08-26,HE,0,0,0,0,1,0
2014-08-26,HH,0,0,0,0,0,0
2014-08-26,NW,0,0,0,1,1,1
2014-08-26,RP,0,0,0,0,1,0
2014-08-26,SH/MV,0,0,0,0,0,0
2014-08-26,SL,0,0,0,1,1,0
2014-08-26,SN,0,0,0,1,1,1
2014-08-26,ST,0,0,0,0,1,0
2014-08-26,TH,0,0,0,1,1,1
2014-08-27,BE/BB,0,0,0,0,0,0
2014-08-27,BW,0,0,0,0,1,0
2014-08-27,BY,0,0,0,0,1,0
2014-08-27,HB/NI,0,0,0,0,0,0
2014-08-27,HE,0,0,0,0,0,0
2014-08-27,HH,0,0,0,0,0,0
2014-08-27,NW,0,0,0,0,0,0
2014-08-27,RP,0,0,0,0,0,0
2014-08-27,SH/MV,0,0,0,0,0,0
2014-08-27,SL,0,0,0,0,0,0
2014-08-27,SN,0,0,0,0,0,0
2014-08-27,ST,0,0,0,0,0,0
2014-08-27,TH,0,0,0,0,0,0
2014-08-28,BE/BB,0,0,0,0,0,0
2014-08-28,BW,0,0,0,0,0,0
2014-08-28,BY,0,0,0,0,0,0
2014-08-28,HB/NI,0,0,0,0,0,0
2014-08-28,HE,0,0,0,0,1,0
2014-08-28,HH,0,0,0,0,0,0
2014-08-28,NW,0,0,0,0,0,0
2014-08-28,RP,0,0,0,0,1,0
2014-08-28,SH/MV,0,0,0,0,0,0
2014-08-28,SL,0,0,0,0,0,0
2014-08-28,SN,0,0,0,0,0,0
2014-08-28,ST,0,0,0,0,0,0
2014-08-28,TH,0,0,0,0,0,0
2014-08-29,BE/BB,0,0,0,0,1,0
2014-08-29,BW,0,0,0,0,1,0
2014-08-29,BY,0,0,0,0,1,0
2014-08-29,HB/NI,0,0,0,0,0,0
2014-08-29,HE,0,0,0,0,0,0
2014-08-29,HH,0,0,0,0,1,0
2014-08-29,NW,0,0,0,0,0,0
2014-08-29,RP,0,0,0,0,0,0
2014-08-29,SH/MV,0,0,0,0,1,0
2014-08-29,SL,0,0,0,0,0,0
2014-08-29,SN,0,0,0,1,0,0
2014-08-29,ST,0,0,0,0,0,0
2014-08-29,TH,0,0,0,0,0,0
2014-08-30,BE/BB,0,0,0,0,0,0
2014-08-30,BW,0,0,0,0,0,0
2014-08-30,BY,0,0,0,0,0,0
2014-08-30,HB/NI,0,0,0,1,1,0
2014-08-30,HE,0,0,0,0,0,0
2014-08-30,HH,0,0,0,1,1,0
2014-08-30,NW,0,0,0,0,1,0
2014-08-30,RP,0,0,0,0,0,0
2014-08-30,SH/MV,0,0,0,0,1,0
2014-08-30,SL,0,0,0,0,0,0
2014-08-30,SN,0,0,0,0,0,0
2014-08-30,ST,0,0,0,0,0,0
2014-08-30,TH,0,0,0,0,0,0
2014-08-31,BE/BB,0,0,0,0,1,0
2014-08-31,BW,0,0,0,1,1,0
2014-08-31,BY,0,0,0,1,1,1
2014-08-31,HB/NI,0,0,0,0,1,0
2014-08-31,HE,0,0,0,0,0,0
2014-08-31,HH,0,0,0,0,1,0
2014-08-31,NW,0,0,0,1,1,0
2014-08-31,RP,0,0,0,0,0,0
2014-08-31,SH/MV,0,0,0,0,1,0
2014-08-31,SL,0,0,0,0,1,0
2014-08-31,SN,0,0,0,1,1,0
2014-08-31,ST,0,0,0,0,0,0
2014-08-31,TH,0,0,0,0,1,0
2014-09-01,BE/BB,0,0,0,0,0,0
2014-09-01,BW,0,0,0,0,0,0
2014-09-01,BY,0,0,0,0,0,0
2014-09-01,HB/NI,0,0,0,0,1,0
2014-09-01,HE,0,0,0,0,0,0
2014-09-01,HH,0,0,0,0,0,0
2014-09-01,NW,0,0,0,0,0,0
2014-09-01,RP,0,0,0,0,0,0
2014-09-01,SH/MV,0,0,0,0,1,0
2014-09-01,SL,0,0,0,0,0,0
2014-09-01,SN,0,0,0,0,1,0
2014-09-01,ST,0,0,0,0,0,0
2014-09-01,TH,0,0,0,0,0,0
2014-09-02,BE/BB,0,0,0,0,0,0
2014-09-02,BW,0,0,0,0,0,0
2014-09-02,BY,0,0,0,0,0,0
2014-09-02,HB/NI,0,0,0,0,0,0
2014-09-02,HE,0,0,0,0,0,0
2014-09-02,HH,0,0,0,0,0,0
2014-09-02,NW,0,0,0,0,0,0
2014-09-02,RP,0,0,0,0,0,0
2014-09-02,SH/MV,0,0,0,0,0,0
2014-09-02,SL,0,0,0,0,0,0
2014-09-02,SN,0,0,0,0,1,1
2014-09-02,ST,0,0,0,0,0,0
2014-09-02,TH,0,0,0,0,1,0
2014-09-03,BE/BB,0,0,0,0,0,0
2014-09-03,BW,0,0,0,0,0,0
2014-09-03,BY,0,0,0,0,0,0
2014-09-03,HB/NI,0,0,0,0,0,0
2014-09-03,HE,0,0,0,0,0,0
2014-09-03,HH,0,0,0,0,0,0
2014-09-03,NW,0,0,0,0,0,0
2014-09-03,RP,0,0,0,0,0,0
2014-09-03,SH/MV,0,0,0,0,0,0
2014-09-03,SL,0,0,0,0,0,0
2014-09-03,SN,0,0,0,0,0,0
2014-09-03,ST,0,0,0,0,0,0
2014-09-03,TH,0,0,0,0,0,0
2014-09-04,BE/BB,0,0,0,0,0,0
2014-09-04,BW,0,0,0,0,0,0
2014-09-04,BY,0,0,0,0,0,0
2014-09-04,HB/NI,0,0,0,0,0,0
2014-09-04,HE,0,0,0,0,0,0
2014-09-04,HH,0,0,0,0,0,0
2014-09-04,NW,0,0,0,0,0,0
2014-09-04,RP,0,0,0,0,0,0
2014-09-04,SH/MV,0,0,0,0,0,0
2014-09-04,SL,0,0,0,0,0,0
2014-09-04,SN,0,0,0,0,0,0
2014-09-04,ST,0,0,0,0,0,0
2014-09-04,TH,0,0,0,0,0,0
2014-09-05,BE/BB,0,0,0,0,0,0
2014-09-05,BW,0,0,0,0,0,0
2014-09-05,BY,0,0,0,0,0,0
2014-09-05,HB/NI,0,0,0,0,0,0
2014-09-05,HE,0,0,0,0,0,0
2014-09-05,HH,0,1,0,0,0,0
2014-09-05,NW,0,0,0,0,0,0
2014-09-05,RP,0,0,0,0,0,0
2014-09-05,SH/MV,0,0,0,0,0,0
2014-09-05,SL,0,0,0,0,0,0
2014-09-05,SN,0,1,0,0,0,0
2014-09-05,ST,0,0,0,0,0,0
2014-09-05,TH,0,0,0,0,0,0
2014-09-06,BE/BB,0,1,0,0,0,0
2014-09-06,BW,0,0,0,0,0,0
2014-09-06,BY,0,0,0,0,0,0
2014-09-06,HB/NI,0,0,0,0,0,0
2014-09-06,HE,0,0,0,0,0,0
2014-09-06,HH,0,1,0,1,0,0
2014-09-06,NW,0,0,0,0,0,0
2014-09-06,RP,0,0,0,0,0,0
2014-09-06,SH/MV,0,0,0,0,0,0
2014-09-06,SL,0,0,0,0,0,0
2014-09-06,SN,0,1,0,0,0,0
2014-09-06,ST,0,1,0,0,0,0
2014-09-06,TH,0,0,0,1,0,0
2014-09-07,BE/BB,0,0,0,0,0,0
2014-09-07,BW,0,0,0,0,0,0
2014-09-07,BY,0,0,0,0,0,0
2014-09-07,HB/NI,0,0,0,0,1,0
2014-09-07,HE,0,0,0,0,0,0
2014-09-07,HH,0,0,0,0,1,0
2014-09-07,NW,0,0,0,0,0,0
2014-09-07,RP,0,0,0,0,0,0
2014-09-07,SH/MV,0,0,0,1,1,0
2014-09-07,SL,0,0,0,0,0,0
2014-09-07,SN,0,0,0,1,1,0
2014-09-07,ST,0,0,0,1,0,0
2014-09-07,TH,0,0,0,1,1,0
2014-09-08,BE/BB,0,0,0,0,0,0
2014-09-08,BW,0,0,0,0,0,0
2014-09-08,BY,0,0,0,0,0,0
2014-09-08,HB/NI,0,0,0,0,0,0
2014-09-08,HE,0,0,0,0,0,0
2014-09-08,HH,0,0,0,0,0,0
2014-09-08,NW,0,0,0,0,0,0
2014-09-08,RP,0,0,0,0,0,0
2014-09-08,SH/MV,0,0,0,0,0,0
2014-09-08,SL,0,0,0,0,0,0
2014-09-08,SN,0,0,0,1,1,0
2014-09-08,ST,0,0,0,0,0,0
2014-09-08,TH,0,0,0,0,1,0
2014-09-09,BE/BB,0,0,0,0,0,0
2014-09-09,BW,0,0,0,0,0,0
2014-09-09,BY,0,0,0,0,0,0
2014-09-09,HB/NI,0,0,0,0,0,0
2014-09-09,HE,0,0,0,0,0,0
2014-09-09,HH,0,0,0,0,0,0
2014-09-09,NW,0,0,0,0,0,0
2014-09-09,RP,0,0,0,0,0,0
2014-09-09,SH/MV,0,0,0,0,0,0
2014-09-09,SL,0,0,0,0,0,0
2014-09-09,SN,0,0,0,0,0,0
2014-09-09,ST,0,0,0,0,0,0
2014-09-09,TH,0,0,0,0,0,0
2014-09-10,BE/BB,0,0,0,0,0,0
2014-09-10,BW,0,0,0,0,0,0
2014-09-10,BY,0,0,0,0,0,0
2014-09-10,HB/NI,0,0,0,0,0,0
2014-09-10,HE,0,0,0,0,0,0
2014-09-10,HH,0,0,0,0,0,0
2014-09-10,NW,0,0,0,0,0,0
2014-09-10,RP,0,0,0,0,0,0
2014-09-10,SH/MV,0,0,0,0,0,0
2014-09-10,SL,0,0,0,0,0,0
2014-09-10,SN,0,0,0,0,0,0
2014-09-10,ST,0,0,0,0,0,0
2014-09-10,TH,0,0,0,0,0,0
2014-09-11,BE/BB,0,0,0,0,0,0
2014-09-11,BW,0,0,0,0,1,0
2014-09-11,BY,0,0,0,0,1,0
2014-09-11,HB/NI,0,0,0,0,0,0
2014-09-11,HE,0,0,0,0,1,0
2014-09-11,HH,0,0,0,0,0,0
2014-09-11,NW,0,0,0,0,0,0
2014-09-11,RP,0,0,0,0,1,0
2014-09-11,SH/MV,0,0,0,0,0,0
2014-09-11,SL,0,0,0,0,0,0
2014-09-11,SN,0,0,0,1,1,0
2014-09-11,ST,0,0,0,0,0,0
2014-09-11,TH,0,0,0,1,1,1
2014-09-12,BE/BB,0,0,0,0,0,0
2014-09-12,BW,0,0,0,1,1,1
2014-09-12,BY,0,0,0,1,1,0
2014-09-12,HB/NI,0,0,0,0,0,0
2014-09-12,HE,0,0,0,0,1,0
2014-09-12,HH,0,0,0,0,0,0
2014-09-12,NW,0,0,0,0,0,0
2014-09-12,RP,0,0,0,0,1,0
2014-09-12,SH/MV,0,0,0,0,0,0
2014-09-12,SL,0,0,0,0,0,0
2014-09-12,SN,0,0,0,1,1,1
2014-09-12,ST,0,0,0,0,0,0
2014-09-12,TH,0,0,0,1,1,1
2014-09-13,BE/BB,0,0,0,0,0,0
2014-09-13,BW,0,0,0,0,0,0
2014-09-13,BY,0,0,0,0,0,0
2014-09-13,HB/NI,0,0,0,0,0,0
2014-09-13,HE,0,0,0,0,0,0
2014-09-13,HH,0,0,0,0,0,0
2014-09-13,NW,0,0,0,0,0,0
2014-09-13,RP,0,0,0,0,0,0
2014-09-13,SH/MV,0,0,0,0,1,0
2014-09-13,SL,0,0,0,0,0,0
2014-09-13,SN,0,0,0,0,1,0
2014-09-13,ST,0,0,0,0,0,0
2014-09-13,TH,0,0,0,0,1,1
2014-09-14,BE/BB,0,0,0,0,1,0
2014-09-14,BW,0,0,0,0,0,0
2014-09-14,BY,0,0,0,1,1,0
2014-09-14,HB/NI,0,0,0,0,0,0
2014-09-14,HE,0,0,0,0,0,0
2014-09-14,HH,0,0,0,0,0,0
2014-09-14,NW,0,0,0,0,0,0
2014-09-14,RP,0,0,0,0,0,0
2014-09-14,SH/MV,0,0,0,1,1,0
2014-09-14,SL,0,0,0,0,0,0
2014-09-14,SN,0,0,0,0,1,1
2014-09-14,ST,0,0,0,0,0,0
2014-09-14,TH,0,0,0,0,0,0
2014-09-15,BE/BB,0,0,0,0,0,0
2014-09-15,BW,0,0,0,0,0,0
2014-09-15,BY,0,0,0,0,0,0
2014-09-15,HB/NI,0,0,0,0,0,0
2014-09-15,HE,0,0,0,0,0,0
2014-09-15,HH,0,0,0,0,0,0
2014-09-15,NW,0,0,0,0,0,0
2014-09-15,RP,0,0,0,0,0,0
2014-09-15,SH/MV,0,0,0,0,0,0
2014-09-15,SL,0,0,0,0,0,0
2014-09-15,SN,0,0,0,0,0,0
2014-09-15,ST,0,0,0,0,0,0
2014-09-15,TH,0,0,0,0,1,0
2014-09-16,BE/BB,0,0,0,0,0,0
2014-09-16,BW,0,0,0,0,0,0
2014-09-16,BY,0,0,0,0,0,0
2014-09-16,HB/NI,0,0,0,0,0,0
2014-09-16,HE,0,0,0,0,0,0
2014-09-16,HH,0,0,0,0,0,0
2014-09-16,NW,0,0,0,0,0,0
2014-09-16,RP,0,0,0,0,0,0
2014-09-16,SH/MV,0,0,0,0,0,0
2014-09-16,SL,0,0,0,0,0,0
2014-09-16,SN,0,0,0,0,0,0
2014-09-16,ST,0,0,0,0,0,0
2014-09-16,TH,0,0,0,0,0,0
2014-09-17,BE/BB,0,0,0,0,0,0
2014-09-17,BW,0,0,0,0,0,0
2014-09-17,BY,0,0,0,0,0,0
2014-09-17,HB/NI,0,0,0,0,0,0
2014-09-17,HE,0,0,0,0,0,0
2014-09-17,HH,0,0,0,0,0,0
2014-09-17,NW,0,0,0,0,0,0
2014-09-17,RP,0,0,0,0,0,0
2014-09-17,SH/MV,0,0,0,0,0,0
2014-09-17,SL,0,0,0,0,0,0
2014-09-17,SN,0,0,0,0,0,0
2014-09-17,ST,0,0,0,0,0,0
2014-09-17,TH,0,0,0,0,0,0
2014-09-18,BE/BB,0,0,0,0,0,0
2014-09-18,BW,0,0,0,0,0,0
2014-09-18,BY,0,0,0,0,0,0
2014-09-18,HB/NI,0,0,0,0,0,0
2014-09-18,HE,0,0,0,0,0,0
2014-09-18,HH,0,0,0,0,0,0
2014-09-18,NW,0,0,0,1,1,1
2014-09-18,RP,0,0,0,0,0,0
2014-09-18,SH/MV,0,0,0,0,0,0
2014-09-18,SL,0,0,0,0,0,0
2014-09-18,SN,0,0,0,0,0,0
2014-09-18,ST,0,0,0,0,0,0
2014-09-18,TH,0,0,0,0,0,0
2014-09-19,BE/BB,0,0,0,0,1,0
2014-09-19,BW,0,0,0,0,0,0
2014-09-19,BY,0,0,0,0,0,0
2014-09-19,HB/NI,0,0,0,0,0,0
2014-09-19,HE,0,0,0,0,0,0
2014-09-19,HH,0,0,0,0,0,0
2014-09-19,NW,0,0,0,0,1,0
2014-09-19,RP,0,0,0,0,0,0
2014-09-19,SH/MV,0,0,0,0,0,0
2014-09-19,SL,0,0,0,0,0,0
2014-09-19,SN,0,0,0,0,0,0
2014-09-19,ST,0,0,0,0,1,0
2014-09-19,TH,0,0,0,1,0,0
2014-09-20,BE/BB,0,0,0,0,1,0
2014-09-20,BW,0,0,0,0,0,0
2014-09-20,BY,0,0,0,0,1,0
2014-09-20,HB/NI,0,0,0,0,0,0
2014-09-20,HE,0,0,0,0,0,0
2014-09-20,HH,0,0,0,0,0,0
2014-09-20,NW,0,0,0,1,0,0
2014-09-20,RP,0,0,0,0,0,0
2014-09-20,SH/MV,0,0,0,0,0,0
2014-09-20,SL,0,0,0,0,0,0
2014-09-20,SN,0,0,0,0,0,0
2014-09-20,ST,0,0,0,0,1,0
2014-09-20,TH,0,0,0,0,0,0
2014-09-21,BE/BB,0,0,0,0,0,0
2014-09-21,BW,0,0,0,1,1,1
2014-09-21,BY,0,0,0,1,1,0
2014-09-21,HB/NI,0,0,0,0,0,0
2014-09-21,HE,0,0,0,1,1,0
2014-09-21,HH,0,0,0,0,0,0
2014-09-21,NW,0,0,0,0,1,0
2014-09-21,RP,0,0,0,1,1,0
2014-09-21,SH/MV,0,0,0,0,0,0
2014-09-21,SL,0,0,0,1,1,0
2014-09-21,SN,0,0,0,0,1,0
2014-09-21,ST,0,0,0,0,0,0
2014-09-21,TH,0,0,0,1,1,1
2014-09-22,BE/BB,0,0,0,0,1,0
2014-09-22,BW,0,0,0,1,1,0
2014-09-22,BY,0,0,0,0,0,0
2014-09-22,HB/NI,0,0,0,0,0,0
2014-09-22,HE,0,0,0,0,0,0
2014-09-22,HH,0,0,0,0,0,0
2014-09-22,NW,0,0,0,0,0,0
2014-09-22,RP,0,0,0,0,0,0
2014-09-22,SH/MV,0,0,0,0,1,0
2014-09-22,SL,0,0,0,0,0,0
2014-09-22,SN,0,0,0,1,1,0
2014-09-22,ST,0,0,0,0,1,0
2014-09-22,TH,0,0,0,0,1,0
